MT-TF	
SLC35E1	NM_024881
CLUH	
RDH13	
DECR1	
RHNO1	NM_001252500
C11orf54	
LINC02212	
RDH13	
CSPG4P4Y	
FTCD	
PPIP5K1	
FTCD	
AC092336.1	
C11orf54	
CLUH	
RHNO1	
PPIP5K1	
CLUH	
PPIP5K1	
CSPG4P1Y	
CLUH	
PPIP5K1	
SLC35E1	
CLUH	
AL023807.1	
PPIP5K1	
FTCD	
C11orf54	NM_001286071
C11orf54	NM_001351992
FTCD	
SLC35E1	
CFB	
AL079302.1	
CLUH	
FTCD	NM_206965
FTCD	NM_006657
FTCD	NM_001320412
PPIP5K1	
C11orf54	NM_001286070
CLUH	
FTCD	
RHNO1	NM_001252499
AL079302.1	
PPIP5K1	
CLUH	
FTCD	
SLC35E1	
CFB	NM_001710
AL079302.1	
PPIP5K1	
CLUH	
CFB	
SLC35E1	
PPIP5K1	
RHNO1	
CLUH	NM_015229
SLC35E1	
CASP8AP2	
PPIP5K1	
RHNO1	
AL079302.1	
AC005696.1	
CASP8AP2	
PPIP5K1	
SLC35E1	
RHNO1	
ZNF248	NM_001267607
SLC35E1	
PPIP5K1	
AP005205.1	
RHNO1	
ACOT7	
PPIP5K1	
ZNF248	
THEG	
CFB	
RHNO1	NM_001257098
RHNO1	NM_001257097
PPIP5K1	
SLC35E1	
CACNA1C-AS3	
GOLGA1	NM_002077
PPIP5K1	
PPIP5K1	
AC005344.1	
PPIP5K1	NM_001130858
PPIP5K1	NM_001354382
PPIP5K1	NM_001354386
PPIP5K1	
TIMM50	
TMEM220	
GOLGA1	
DLG3	
ZNF248	NM_021045
GOLGA1	
GOLGA1	
ZNF248	
GOLGA1	
ZNF248	
ZNF248	
DOC2B	NM_003585
RAB40C	
GOLGA1	
ZNF248	
RDH13	NM_001145971
ZNF248	NM_001267597
ZNF248	NM_001352482
ZNF248	NM_001352474
ZNF248	NM_001352473
ZNF248	NM_001352484
ZNF248	NM_001352483
ZNF248	NM_001352470
ZNF248	NM_001352471
ZNF248	NM_001352469
ZNF248	NM_001352491
DOC2B	
DOC2B	
CASP8AP2	
DLG3	NM_021120
ZNF248	NM_001267605
ZNF248	NM_001267606
ACOT7	NM_181866
AC004453.1	
TMEM220	NM_001004313
RDH13	
LINC02091	
AL135791.1	
ACOT7	NM_181865
TMEM220	
TLK2P2	
TIMM50	
AL132657.1	
OSMR	NM_001323504
OSMR	NM_001168355
TMEM220	
TIMM50	
RDH13	NM_138412
AP005210.1	
ACOT7	NM_181864
TMEM220	
CFB	
TIMM50	
CASP8AP2	
RDH13	
RAB40C	
TMEM220	
CASP8AP2	
TIMM50	
RAB40C	
BBS9	
ACOT7	
RDH13	
PHLDA2	NM_003311
CFB	
ACOT7	
TIMM50	
TIMM50	
RDH13	
TIMM50	
RAB40C	NM_021168
RDH13	
TIMM50	
RDH13	
THEG	NM_199202
TIMM50	
ACOT7	
RDH13	
RAB40C	
DLG3	
CFB	
PHLDA2	
RDH13	
ALK	
CFB	
ACOT7	
CFB	
RAB40C	
CASP8AP2	NM_001137667
CASP8AP2	NM_001137668
CASP8AP2	NM_012115
RDH13	
TIMM50	
DLG3	NM_020730
NUDCD3	NM_015332
SKIV2L	NM_006929
RAB40C	
ACOT7	
TIMM50	
CFB	
RDH13	
ACOT7	NM_007274
DLG3	
RAB40C	
TIMM50	
RDH13	
NUDCD3	
TMEM220-AS1	
DLG3	
ALK	
RDH13	
RAB40C	
TIMM50	
CFB	
DLG3	
TIMM50	
ALK	
THEG	NM_016585
RDH13	
CFB	
DLG3	
TMEM220-AS1	
TIMM50	
DLG3	
RDH13	
RDH13	
TIMM50	
ALK	
THEG	
SPATA31A1	NM_001085452
RDH13	
C12orf71	NM_001080406
LINC01925	
TMEM220-AS1	
DLG3	NM_001166278
TMEM220-AS1	
GALK2	NM_001001556
NUPL2	NM_007342
SPATA31A1	
TIMM50	
NUDCD3	
SKIV2L	
AC092747.3	
TMEM220-AS1	
TIMM50	
NUDCD3	
BX005214.3	
TMEM220-AS1	
RAB40C	NM_001172664
MXD1	
TIMM50	NM_001001563
BX005214.3	
RAB40C	NM_001172663
NUDCD3	
DLG3-AS1	
KLRK1	NM_001199805
KLRK1	NM_007360
TMEM220-AS1	
SKIV2L	
CETN1	NM_004066
NUDCD3	
DLG3-AS1	
SH3RF3	NM_001099289
RAB40C	NM_001172665
RAB40C	NM_001172666
NOLC1	NM_004741
AC092747.2	
NUDCD3	
NAV2-AS4	
MAGOH2P	
WFIKKN1	
AC092747.1	
SNRPGP9	
MAGOH2P	
NAV2-AS1	
ALK	
AC092747.1	
AC002347.2	
NUDCD3	
NAV2-AS3	
C5orf52	NM_001145132
UHRF2	
AC106870.2	
NUDCD3	
KLRK1	
AC106870.1	
NAV2-IT1	
NUDCD3	
WFIKKN1	NM_053284
NUDCD3	
KLRK1	
UHRF2	
AC009549.1	
AC017079.1	
KLRK1	
AC008694.1	
AC008694.1	
NADK	NM_023018
ADPRM	NM_020233
KLRK1	
AC017079.2	
NADK	NM_001198993
NADK	NM_001353641
AC129507.5	
CAB39P1	
AC016650.1	
AC129507.5	
ZNF138	NM_001271639
AC129507.5	
AC129507.5	
DECR1	NM_001359
AC129507.5	NM_001242780
MXD1	NM_001202513
MXD1	NM_002357
AC091564.4	
AC243301.1	
NADK	NM_001198994
MXD1	
MARCH11	NM_001102562
ADPRM	
MXD1	
AC243301.2	
SKIV2L	
KLRC4	NM_013431
NUPL2	
MARCH11	
PWWP2B	NM_001098637
ADPRM	
SKIV2L	
MXD1	
ZNF138	NM_001160183
NADK	NM_001198995
ADPRM	
SKIV2L	
MARCH11	
ZNF138	NM_006524
NUPL2	
SKIV2L	
AC022075.1	
AC015908.5	
AC211856.1	
NADK	
AC007014.2	
GALK2	
AC211856.1	
ZNF138	NM_001271637
SKIV2L	
AC015908.4	
MXD1	NM_001202514
AC092335.1	
GALK2	
AC007014.1	
SKIV2L	
OSMR	NM_003999
OSMR	NM_001323505
OSMR	NM_001323506
PWWP2B	NM_138499
NUPL2	
AL390835.1	
NOLC1	
RPL7P46	
NUPL2	
DECR1	
SKIV2L	
GALK2	
ZNF138	NM_001271638
NUPL2	
GALK2	
DECR1	
NOLC1	NM_001284389
ZNF138	NM_001271649
NUPL2	
DECR1	
PIRT	NM_001101387
FHOD1	
HS6ST1	
ZNF138	NM_001271640
DECR1	
OSMR	
AC015908.6	
NUPL2	
DECR1	
SKIV2L	
OSMR	
AC073349.3	
UHRF2	NM_152896
NOLC1	
NUPL2	
OSMR	
GALK2	NM_002044
NOLC1	
UHRF2	
HS6ST1	NM_004807
NOLC1	
OR1F12	
NADK	
NUPL2	
GALK2	NM_001289031
HS6ST1	
ADAMTS7P1	
UHRF2	
NUPL2	
DECR1	
NADK	
NUPL2	
HS6ST1	
SKIV2L	
UHRF2	
GALK2	
NOLC1	
DECR1	
ADAMTS7P1	
NADK	
SKIV2L	
UHRF2	
NOLC1	
ADAMTS7P1	
SKIV2L	
NADK	
NADK	
NOLC1	NM_001284388
AC025946.1	
GALK2	
DCHS1	NM_003737
DECR1	
NADK	
UHRF2	
GALK2	
LBP	NM_004139
SKIV2L	
DECR1	
GALK2	
NADK	
UHRF2	
DECR1	
CHERP	NM_006387
AC091564.5	
DECR1	
UHRF2	
UHRF2	
DECR1	
UHRF2	
NXN	
DECR1	
NXN	
IGHE	
SNRNP27	NM_006857
UHRF2	
CHERP	
DECR1	
GALK2	
NXN	NM_022463
DECR1	
SCAI	NM_001144877
AC025946.2	
CHERP	
AL133480.1	
GALK2	NM_001289030
ZNF165	NM_003447
SNRNP27	
SCO1	NM_004589
NADK	
ALKAL2	NM_001002919
ZNF107	
DECR1	
GALK2	
NADK	
GALK2	
DECR1	
NADK	
SCAI	
SNRNP27	
NADK	
ZNF107	NM_001013746
GALK2	
SCAI	NM_173690
SNRNP27	
NADK	
AL121944.1	
GALK2	
SNRNP27	
SCO1	
ALKAL2	
HCG27	
GALK2	
HCG27	
SCAI	
ZNF107	
SCO1	
SCAI	
SCO1	
PSMD12	NM_002816
ALKAL2	
AC002076.2	
GALK2	
SCO1	
ALKAL2	
CHERP	
SCAI	
RPL15P21	
KLF11	
GALK2	
SCAI	
AC015908.7	
ZNF107	NM_001282360
CHERP	
FXNP2	
ALKAL2	
CHERP	
ALKAL2	
ZNF107	NM_001282359
CHERP	
PTGER1	NM_000955
ALKAL2	
ZNF107	NM_016220
AC024075.1	
ALKAL2	
BNIP3P11	
AC008764.3	
AC079779.2	
AC091799.1	
AC024075.3	
AGER	
AC079779.2	
AC024075.3	
AC008764.5	
CPT1C	NM_152359
KLF11	NM_003597
AC008764.10	
SNTG2	NM_018968
AC008764.8	
AGER	
KLF11	
TBCD	
RNF26	NM_032015
KLF11	
KLF11	NM_001177718
KLF11	NM_001177716
AP003396.1	
AGER	
HNF4G	
AC104794.4	
LIN7B	NM_001308419
AC008764.1	
HNF4G	
PSMD12	NM_174871
PSMD12	NM_001316341
TAF1D	
LINC02213	
DEPDC1B	NM_018369
PSMD12	
LINC02213	
PSMD12	
TBCD	
PSMD12	
LIN7B	NM_022165
TBCD	
CKLF	
PSMD12	
TBCD	
DEPDC1B	NM_001145208
PSMD12	
TBCD	
PSMD12	
TBCD	
TPTE	NM_199259
FGF7	
TBCD	
LIN7B	
LIN7B	
FGF7	
TBCD	
TBCD	
FGF7	
LIN7B	
DEPDC1B	
FGF7	
TBCD	
LIN7B	
TPTE	
DEPDC1B	
LIN7B	
FGF7	
DEPDC1B	
PREB	
FGF7	NM_002009
ABCA17P	
DEPDC1B	
C19orf73	NM_018111
TBCD	
AC022306.2	
TBCD	
NDUFAF4P1	
ABCA17P	
CLEC16A	NM_015226
TBCD	
FHOD1	NM_013241
FHOD1	NM_001318202
OR11J7P	
AC022306.1	
TBCD	
TPTE	NM_199261
TBCD	
AC022306.3	
AC040169.1	
TBCD	
OR11J6P	
CLEC16A	NM_001243403
TBCD	
TPTE	NM_199260
HCG27	
TBCD	
HCG27	
AC040169.2	
HCG27	
ABCA17P	
TPTE	NM_001290224
HCG27	
FAM71D	
ABCA17P	
CLEC16A	
TBCD	
HCG27	
TBCD	
HSPA1L	NM_005527
AL662844.4	
ABCA17P	
TBCD	
TIMM22	NM_013337
TBCD	
ABCA17P	
AL662844.3	
TBCD	
TBCD	
TAF1D	
ABCA17P	
TBCD	
FAM74A1	
FAM74A1	
AC106820.1	
TAF1D	
AC130371.1	
CPT1C	
AC130371.1	
BX005214.1	
AC130371.1	
CLEC16A	
AC130371.1	
TAF1D	
HSPA1A	NM_005345
BX005214.2	
AC068014.1	
HSPA1A	
TAF1D	
DLX2	NM_004405
TAF1D	
DLX2	
RPH3AL	NM_006987
RPH3AL	NM_001190411
ARHGAP28	
HSPA1B	NM_005346
FAM71D	
HNF4G	
TAF1D	
CPT1C	
RPH3AL	NM_001190412
ARHGAP28	
FHOD1	
ZNF658B	
TAF1D	
FAM71D	
RPH3AL	
ZNF658B	
CPT1C	NM_001199752
RPH3AL	NM_001190413
SKP1P3	
ARHGAP28	
FHOD1	
RPH3AL	
AL662844.1	
TAF1D	
FHOD1	
RPH3AL	
CKLF	NM_016951
RPH3AL	
ZNF750	NM_024702
ARHGAP28	
FAM71D	
FHOD1	
RPH3AL	
TAF1D	
ARHGAP28	
RPH3AL	
FHOD1	
CPT1C	
FAM71D	
HNF4G	NM_004133
CPT1C	NM_001199753
TAF1D	
RPH3AL	
RPH3AL	
ZNF750	
TAF1D	
CPT1C	
FHOD1	
RPH3AL	
FAM71D	
TAF1D	
CPT1C	NM_001136052
CLEC16A	
RPH3AL	
FHOD1	
TAF1D	
RPH3AL	
FHOD1	
CPT1C	
CPT1C	
OR4H6P	
FAM71D	
CLEC16A	
RPH3AL	
SLC2A8	NM_014580
TAF1D	
CPT1C	
CLEC16A	
RPH3AL	
FAM71D	
IRF7	
CPT1C	
CKLF	NM_181640
CLEC16A	
FAM71D	
RPH3AL	
AC134980.3	
CLEC16A	
FAM71D	
DNAJC4	NM_005528
CKLF	NM_181641
FAM71D	NM_173526
CPT1C	
ARHGAP28	
CLEC16A	
RPH3AL	
OR4Q1P	
CKLF	NM_016326
RPH3AL	
DNAJC4	
AL135978.1	
CPT1C	
TAF1D	NM_024116
C19orf44	NM_032207
RPH3AL	
CKLF	
SLC2A8	
CR847794.1	
ARHGAP28	NM_001010000
TAF1D	
RPH3AL	
CPT1C	
CLEC16A	
SLC2A8	
CKLF	NM_001040138
CPT1C	
ARHGAP28	
TAF1D	
CPT1C	
CKLF	
DELE1	NM_001142603
DELE1	NM_014773
TAF1D	
CPT1C	
CKLF-CMTM1	
TAF1D	
CLEC16A	
SLC2A8	
RPH3AL	
TAF1D	
CLEC16A	
ARHGAP28	
DNAJC4	
RPH3AL	
AC134980.2	
TAF1D	
AC134980.2	
DNAJC4	NM_001307980
DNAJC4	NM_001307981
DELE1	
CPT1C	
ARHGAP28	
GNG11	NM_004126
CPT1C	
DNAJC4	
SLC2A8	NM_001271711
C19orf44	NM_001288834
CPT1C	
DELE1	
CLUL1	
DNAJC4	
ARHGAP28	
CPT1C	
AC134980.2	
CPT1C	
ARHGAP28	
SLC2A8	
AC134980.2	
DELE1	
HIST1H1E	NM_005321
DNAJC4	
AC134980.2	
AL022329.1	
DELE1	
ARHGAP28	
LINC01111	
SLC2A8	
CLUL1	
C19orf44	
DNAJC4	
AL022329.1	
ARHGAP28	
DELE1	
SLC2A8	
OR11H3P	
DNAJC4	
ARHGAP28	
C19orf44	
AL022329.1	
SLC2A8	
DELE1	
DNAJC4	
CLUL1	
AP005205.3	
OR4M2	
C19orf44	
SLC2A8	
VENTXP2	
AC006378.2	
CKLF-CMTM1	NM_001202509
C19orf44	
AP005205.2	
OR4M2	NM_001004719
DNAJC4	
UBE2D3P4	
SLC2A8	
C19orf44	
AC134980.1	
CKLF-CMTM1	
SLC2A8	
AC136475.3	
DNAJC4	
C19orf44	
PMIS2	
SLC2A8	
AC136475.3	
OR4N4	NM_001005241
CKLF-CMTM1	NM_001204098
AC008764.2	
PMIS2	
AC136475.3	
SLC2A8	
NUDT22	
CKLF-CMTM1	NM_001204099
MTND4P1	
SLC2A8	NM_001271712
CKLF-CMTM1	
LINC01766	
SLC9A5	
PEX11G	NM_080662
IGKV2-40	
MTND5P3	
IGKV2-40	
PEX11G	NM_001300881
SLC9A5	
AC109454.1	
AC002115.1	
PEX11G	
IRF7	NM_004029
PEX11G	NM_001270539
AC005355.1	
LINC00333	
HSDL1	
AC109454.3	
SLC9A5	
NUDT22	
LINC00375	
NUDT22	
NUDT22	
ZFHX4	NM_024721
NELFE	NM_002904
TEX45	
ZFHX4	
CTSW	NM_001335
ZFHX4	
PREB	NM_013388
IRF7	NM_001572
B3GNTL1	NM_001320743
CTSW	
B3GNTL1	
CTSW	
ADGRF3	
CTSW	
ZFHX4	
ADGRF3	
IRF7	
ZFHX4	
IRF7	
MED17	
ZFHX4	
IRF7	
MED17	
PREB	NM_001330484
IRF7	
PREB	NM_001330485
ZFHX4	
TEX45	NM_198534
B3GNTL1	
CALR3	NM_145046
B3GNTL1	
TEX45	
NUDT22	NM_001128613
NUDT22	NM_001271831
TEX45	
IRF7	
PREB	
SNRNP25	
CALR3	
ZFHX4	
PREB	
TEX45	
CALR3	
PREB	
IRF7	
AC008764.6	
CILP2	
ZFHX4	
TEX45	
IRF7	
AC008764.9	
TEX45	
SNRNP25	
ZFHX4	
SNRNP25	
IRF7	
AL592463.1	
ZNF358	
SNRNP25	
BTD	
ZFHX4	
NUDT22	NM_032344
NUDT22	NM_001128612
IRF7	
PREB	
CILP2	NM_153221
ZFHX4	
PREB	
SNRNP25	
ZNF358	NM_018083
MRPL9P1	
CMTM1	NM_181271
NUDT22	
LINC01109	
CILP2	
IRF7	
AC008878.1	
SLC9A5	NM_004594
SLC9A5	NM_001323972
SLC9A5	NM_001323974
SLC9A5	NM_001323971
SLC9A5	NM_001323975
SLC9A5	NM_001323973
IRF7	
NUDT22	
DAZAP1	NM_170711
SNRNP25	
AC008878.1	
NUDT22	
SLC9A5	
SLC9A5	
SNRNP25	NM_024571
AC067773.1	
NUDT22	
ABHD1	
AC008878.4	
NUDT22	
SLC9A5	
FIBP	
IRF7	NM_004031
AC013509.1	
AL662844.2	
AC006453.2	
SLC9A5	
ZFHX4-AS1	
NUDT22	
IRF7	
AC006453.2	
SLC9A5	
FKBP4P2	
AC006453.2	
AC006453.2	
AC112200.2	
AC006453.2	
DAZAP1	NM_018959
DAZAP1	NM_001352033
SDR42E1P1	
AC112200.1	
AC040160.1	
DAZAP1	NM_001352034
ZFHX4-AS1	
BTD	NM_001281723
POLR3K	NM_016310
AC006453.4	
ZFHX4-AS1	
ATP5F1AP8	
ZFHX4-AS1	
SDCBPP1	
POLR3K	
ZFHX4-AS1	
RAB28P1	
AL137145.2	
PLEKHS1	NM_182601
HSDL1	NM_031463
BTD	NM_000060
SPANXD	NM_032417
DAZAP1	
PTPN23	
KIR3DL2	NM_006737
DAZAP1	
PLEKHS1	
HSDL1	
LINC01843	
DAZAP1	
NELFE	
BTD	
B3GNTL1	
PLEKHS1	
DAZAP1	
DAZAP1	
PLEKHS1	
BTD	NM_001281726
ADGRF3	NM_153835
ADGRF3	NM_001321971
ADGRF3	NM_001321975
ABHD1	
OTUB2	NM_023112
BTD	
CLUL1	NM_014410
CMTM1	NM_181272
BTD	
KIR3DL2	NM_001242867
ADGRF3	
OTUB2	
PLEKHS1	NM_024889
BTD	
HSDL1	NM_001146051
CLUL1	
AC024940.7	
AC024940.7	
BTD	
CLUL1	NM_001289036
ECM1P1	
DAZAP1	
BTRC	NM_033637
HSDL1	
DAZAP1	
CLUL1	
HSDL1	
DAZAP1	
KCND1	
PLEKHS1	NM_001193434
CLUL1	
PLEKHS1	NM_001193435
AC024940.7	
BTRC	
HSDL1	
BTD	NM_001281724
HSDL1	
CLUL1	NM_199167
CLUL1	NM_001318522
AC024940.7	
NELFE	
ADGRF3	NM_001145169
KRT8P37	
BTRC	NM_003939
AL357075.2	
CLUL1	
ABHD1	NM_032604
AL391056.1	
PTPN23	
AC097625.1	
NELFE	
CLUL1	
AL357075.1	
BTD	
CYP19A1	NM_000103
CYP19A1	NM_001347251
CYP19A1	NM_001347249
CYP19A1	NM_001347254
CYP19A1	NM_001347248
CYP19A1	NM_001347252
CYP19A1	NM_001347250
CYP19A1	NM_001347253
CYP19A1	NM_001347256
CYP19A1	NM_001347255
BTRC	
BTD	
CLUL1	
ABHD1	
NELFE	
BTRC	
ADGRF3	NM_001145168
LINC00351	
KCND1	NM_004979
CLUL1	
BTD	
NELFE	
ABHD1	
ADGRF3	
BTRC	
KCND1	
BTD	NM_001281725
DLX2-DT	
AP001178.3	
ABHD1	
ADGRF3	
ABHD1	
NELFE	
TYMSOS	
NLRC5	
ADGRF3	
BTRC	NM_001256856
ANKRD33B-AS1	
RPS4XP8	
NELFE	
RBPJP5	
CLN3	
AC106760.1	
B3GNTL1	NM_001320742
B3GNTL1	NM_001009905
ABHD1	
CLN3	
TYMSOS	NM_001012716
NELFE	
C1QTNF5	NM_001278431
C1QTNF5	NM_015645
PDE4A	NM_001243121
IGHG4	
AP001178.1	
KRT8P31	
NELFE	
NLRC5	
CYP19A1	NM_031226
NELFE	
NLRC5	
ZSCAN12P1	
NELFE	
NACAP6	
C1QTNF5	
NLRC5	
ZSCAN12P1	
PDE4A	NM_001111307
CYP19A1	
B3GNTL1	
NLRC5	
PRMT1	
C1QTNF5	
CHCHD3P1	
PGGHG	
C1QTNF5	
CYP19A1	
NLRC5	
B3GNTL1	
AC015849.1	
ANKRD33B	
AC015849.1	
CYP19A1	
PDE4A	NM_001111308
NLRC5	NM_001330552
B3GNTL1	
LINC02150	
CYP19A1	
B3GNTL1	
CYP19A1	
AC020980.1	
PDE4A	NM_001111309
AL355333.1	
CYP19A1	
CYP19A1	
PDE4A	
CYP19A1	
KLRC4-KLRK1	
NLRC5	
B3GNTL1	
AC044784.2	
SELENOI	
PDE4A	NM_006202
CYP19A1	
CYP19A1	
ANKRD33B	NM_001164440
AC106782.7	
CYP19A1	
PDE4A	
CMTM1	NM_181270
CYP19A1	
CYP19A1	
PDE4A	
AC003669.1	
CYP19A1	
PDE4A	
CYP19A1	
AC106782.1	
AC106782.1	
CYP19A1	
IGHG2	
CYP19A1	
AC106782.1	
AC106782.1	
CYP19A1	
AC044784.1	
AC106782.1	
CLTRN	NM_020665
LINC00709	
AC020891.2	
AL096700.1	
TRPT1	NM_031472
DSG3	NM_001944
C19orf54	NM_198476
PTPN23	NM_015466
PTPN23	NM_001304482
TRPT1	
MFRP	NM_031433
SELENOI	NM_033505
SELENOI	
POLR3E	NM_018119
PTPN23	
PTPN23	
SELENOI	
PTPN23	
POLR3E	NM_001258033
POLR3E	
CCL5	NM_002985
TRPT1	
SELENOI	
CCL5	
POLR3E	NM_001258034
CCL5	NM_001278736
TRPT1	
POLR3E	
TRPT1	
PICK1	
MFRP	
TRPT1	
MFRP	
TNFSF11	NM_033012
POLR3E	NM_001258036
MFRP	
TRPT1	
CDC37	NM_007065
ZBTB7A	NM_015898
MFRP	
PGGHG	NM_025092
MFRP	
ZBTB7A	NM_001317990
TNFSF11	NM_003701
POLR3E	
ZNF622	NM_033414
AC016586.1	
PGGHG	
HSP90AB7P	
TNFSF11	
PGGHG	
HIST1H4D	NM_003539
HAUS5	
PGGHG	
CMTM1	
CMTM1	
HIST1H2BF	NM_003522
CMTM1	NM_181283
HAUS5	
PGGHG	
POLR3E	
AL353759.1	
TNFSF11	
CDC37	
HIST1H3D	NM_003530
C19orf54	NM_001353805
CDC37	
TNFSF11	
TRPT1	NM_001033678
TRPT1	NM_001160393
TRPT1	NM_001160390
PGGHG	
FIBP	NM_198897
CDC37	
AC005355.2	
CDC37	
PGGHG	
C19orf54	NM_001353808
CDC37	
HIST1H2BD	NM_021063
TRPT1	
C19orf54	
C19orf54	
AL353151.1	
TRPT1	
CDC37	
C19orf54	
TRPT1	
PSMA6P2	
CDC37	
FIBP	NM_004214
HIST1H2BD	NM_138720
C19orf54	
TRPT1	
AL136968.2	
CMTM1	
CDC37	
CMTM1	
TRPT1	
C19orf54	
HIST1H2BE	
CDC37	
TRPT1	
CMTM1	
C19orf54	
ATP6V1E1	NM_001696
CMTM1	
C19orf54	
FIBP	
HIST1H2BE	NM_003523
CMTM1	NM_181269
FIBP	
MAGEC3	NM_138702
CMTM1	NM_181296
HIST1H2AD	NM_021065
FIBP	
ATP6V1E1	NM_001039367
TRPT1	NM_001160392
PRMT1	
CMTM1	
LARP1P1	
TRPT1	NM_001160389
PRMT1	
MAGEC3	
TYMS	NM_001071
HAUS5	
ATP6V1E1	NM_001039366
HAUS5	
POLR3E	
TYMS	
MAGEC3	
AL137220.1	
ATP6V1E1	
POLR3E	
AL031777.3	
MAGEC3	NM_177456
POLR3E	
CMTM1	NM_052999
ATP6V1E1	
FIBP	
MAGEC3	
AL031777.3	
TYMS	
CMTM1	NM_181268
HIST1H1PS1	
GREB1	
GRK3	NM_005160
TYMS	
FIBP	
POLR3E	
OPRL1	NM_001318853
OPRL1	NM_182647
FIBP	
TYMS	
POLR3E	
ABCA3	NM_001089
AC006453.1	
POLR3E	
GRK3	
AL589642.2	
ATP6V1E1	
TYMS	
AL671883.1	
OPRL1	NM_000913
OPRL1	NM_001318855
OPRL1	NM_001318854
ATP6V1E1	
ABCA3	
TAF1L	NM_153809
USP8P1	
OPRL1	NM_001200019
ATP6V1E1	
POLR3E	
CMTM1	
ATP6V1E1	
CMTM1	
LINC02571	
POLR3E	
AL589642.1	
NEFM	NM_005382
RPL3P2	
POLR3E	
ABCA3	
SNRPCP1	
ABCA3	
CMTM1	
POLR3E	
CMTM1	
NEFM	
SNRPA	
CMTM1	
GRK3	
AL157884.1	
NEFM	
POLR3E	NM_001258035
SLX1A-SULT1A3	
AC010542.5	
PRMT1	
NLRC5	
PRMT1	
LKAAEAR1	NM_001007125
ABCA3	
NEFM	
NLRC5	
YES1P1	
FIBP	
SLX1A-SULT1A3	
AL022329.2	
PRMT1	NM_198318
ABCA3	
FIBP	
NLRC5	
SLX1A-SULT1A3	
LKAAEAR1	NM_001353425
NLRC5	
KLRC4-KLRK1	
HLA-B	
SLX1A-SULT1A3	
AL353093.1	
SLX1A-SULT1A3	
FIBP	
NLRC5	
HLA-B	
SLX1A-SULT1A3	
HAUS5	NM_015302
DDX24	
C6orf47-AS1	
FIBP	
NLRC5	
DDX24	
BOLA2B	NM_001320607
NEFM	NM_001105541
AL157935.2	
HAUS5	
AL157935.2	
DDX24	
BOLA2B	
PYY	NM_004160
C6orf47	NM_021184
BOLA2B	
SNRPA	NM_004596
NLRC5	
HAUS5	
MUSK	NM_005592
KRTAP3-3	NM_033185
NEFM	
NLRC5	
HAUS5	
PYY	
AL391262.1	
AF106564.1	
NLRC5	
HAUS5	
NLRC5	
AC006378.1	
MUSK	
MRPL50P4	
FERMT3	
AC006378.1	
SNRPA	
NLRC5	
AL157935.2	
SNRPA	
AC026391.1	
SNRPA	
BOLA2B	NM_001039182
AC026391.1	
AL157935.2	
NLRC5	
STAG3L2	
AC026391.1	
AL157935.2	
STAG3L2	
MUSK	NM_001166280
MUSK	NM_001166281
NLRC5	
SNRPA	
AL157935.2	
NLRC5	
STAG3L2	
AL157935.2	
MUSK	
SLX1A	
NLRC5	
STAG3L2	
SNRPA	
STAG3L2	
MUSK	
NLRC5	
KLRC4-KLRK1	
GOT1	NM_002079
NLRC5	
MUSK	
NLRC5	
SNRPA	
MUSK	
SNRPA	
GOT1	
NLRC5	
AL513328.1	
NLRC5	NM_032206
GOT1	
SNRPA	
JCAD	NM_020848
JCAD	NM_001350001
JCAD	NM_001350022
JCAD	NM_001350021
SNRPA	
AC006453.3	
MOCS3	NM_014484
AC023825.2	
JCAD	
AC023825.1	
JCAD	
AC006453.5	
SLC16A9	NM_001323979
SLC16A9	NM_001323978
SLC16A9	NM_001323977
SLC16A9	NM_001323980
SLC16A9	NM_001323981
SLC16A9	NM_194298
KLRC4-KLRK1	
SLC16A9	
KLRC4-KLRK1	
SLC35B3	NM_015948
SLC16A9	
AC011753.2	
SLC35B3	NM_001142541
AL139397.2	
SLX1A	NM_001015000
AL359378.1	
MED17	NM_004268
AL355499.1	
AL355499.1	
AL355499.1	
AL355499.1	
AL355499.1	
TCERG1	
MED17	
THG1L	NM_001317826
THG1L	NM_001317824
THG1L	NM_001317825
THG1L	NM_017872
AL355499.1	
AL355499.1	
MED17	
AL355499.1	
AL355499.1	
SLX1A	NM_001014999
MED17	
MED17	
AL591485.1	
SLX1A	
AGER	NM_172197
SLX1A	
SLX1A	
THG1L	
TMEM171	NM_173490
KLRC4-KLRK1	
MED17	
KLRC4-KLRK1	
MED17	
ABR	NM_021962
ABR	NM_001159746
ABR	NM_001322840
ABR	NM_001322841
KLRC4-KLRK1	
MED17	
PRMT1	
TMEM171	NM_001161342
KLRC4-KLRK1	
MED17	
KLRC4-KLRK1	
MED17	
SULT1A3	
THG1L	
BET1	
MED17	
GPR183	NM_004951
GALNT16	
PICK1	NM_001039583
PICK1	NM_001039584
KLRC4-KLRK1	
KLRC4-KLRK1	
BET1	
MED17	
KLRC4-KLRK1	
PICK1	
FERMT3	NM_031471
BET1	
MED17	
GALNT16	
MED17	
IGLV3-24	
MED17	
SPIN2B	
MED17	
UBAC2-AS1	
BET1	NM_005868
FERMT3	NM_178443
MED17	
IGLV2-23	
GALNT16	
UBAC2-AS1	
MED17	
JADE2	
AGBL2	
IGLVVI-22-1	
MED17	
PRMT1	
FERMT3	
MED17	
BET1	NM_001317739
PRMT1	
IGLV3-22	
MED17	
GPR18	
MED17	
WIZ	NM_021241
MED17	
BET1	
MED17	
SPIN2B	NM_001282461
